source,repo,state,labels,date,author,title,url,matched_keywords,body_snippet
github_issues,AztecProtocol/aztec-packages,closed,,2025-06-13,nventuro,Allow specifying a source for log retrieval,https://github.com/AztecProtocol/aztec-packages/issues/15052,instead of,"#15051 added `LogRetrievalRequest`, which may be fulfilled by either private or public logs. We may want to allow specifying whether the logs should come from private or public (instead of accepting either)."
github_issues,AztecProtocol/aztec-packages,closed,C-l1-contracts,2025-06-13,LHerskind,refactor(L1): slasher vulnerable to oog attack,https://github.com/AztecProtocol/aztec-packages/issues/15050,,"The slasher is currently able to be executed with individual slashes failed for whatever reason. This was done as slashing can fail if there are insufficient funds or the account is in a non-slashable case, e.g., have exited but haven't claimed the funds yet and so on.  However, this also open up an"
github_issues,AztecProtocol/aztec-packages,closed,T-feature-request,2025-06-13,lucasxia01,[FEATURE] Avoid write_vk during rollup circuit proving,https://github.com/AztecProtocol/aztec-packages/issues/15043,,"### Problem Statement  We currently pass in the write vk flag to the provers in the rollup. We shouldn't be doing this because it adds around a 30% bump in prover time.  ### Proposed Solution  The correct pattern is to precompute the rollup circuit vks, store them somewhere, and then use them when i"
github_issues,AztecProtocol/aztec-packages,closed,T-optimisation; C-l1-contracts,2025-06-13,LHerskind,refactor(gas)!: Compact time units,https://github.com/AztecProtocol/aztec-packages/issues/15038,,"We should consider altereing the custom time types that we are using throughout. Namely, we don't really need `uint256` as the type, but it vas a convenient way to get it going. Instead we should probably look more at having much smaller variants for these values.  When doing so, it is however very "
github_issues,AztecProtocol/aztec-packages,closed,C-protocol-circuits,2025-06-13,LeilaWang,optimisation: squash duplicates before validations in reset circuit,https://github.com/AztecProtocol/aztec-packages/issues/15037,,Remove duplicated read requests and key validation requests before doing the expensive validations in the reset circuit.
github_issues,AztecProtocol/aztec-packages,closed,T-optimisation; C-l1-contracts,2025-06-13,LHerskind,refactor(gas)!: Storage packing in StakingStorage,https://github.com/AztecProtocol/aztec-packages/issues/15036,,The `StakingStorage` have values that can be packed more tightly.
github_issues,AztecProtocol/aztec-packages,open,T-feature-request; from-community,2025-06-13,vivianjeng,[FEATURE] Official Rust API for interacting with the library,https://github.com/AztecProtocol/aztec-packages/issues/15033,poseidon; keccak; blake; pedersen; aes; grumpkin; ultrahonk,"### Problem Statement  There is a Barretenberg WASM package, [`bb.js`](https://www.npmjs.com/package/@aztec/bb.js), which makes it easy for developers to interact with the Barretenberg backend in JavaScript environments. However, a similar utility is currently missing in the Rust ecosystem. This gap"
github_issues,AztecProtocol/aztec-packages,closed,T-optimisation; C-l1-contracts,2025-06-13,LHerskind,refactor(gas)!: storage packing of RollupConfig,https://github.com/AztecProtocol/aztec-packages/issues/15032,,"The `RollupConfig` have a good chunk of variables that are specified as `uint256` but will never be even close to that and could fit in much smaller values. They can be packed much neater to reduce the gas costs.   When packing storage, try to pack it in groups of ""usage"", e.g., if two values are al"
github_issues,AztecProtocol/aztec-packages,closed,T-testing; C-l1-contracts,2025-06-13,iAmMichaelConnor,refactor(L1)!: Update bloblib blob counts,https://github.com/AztecProtocol/aztec-packages/issues/15031,,Currently the `BlobLib.sol` has a max value for number of blocks per ethereum block ```solidity uint256 internal constant MAX_BLOBS_PER_BLOCK = 6; // Increasing to 9 with Pectra ```  I think it stems from a misunderstanding in https://github.com/AztecProtocol/aztec-packages/pull/14648#discussion_r21
github_issues,AztecProtocol/aztec-packages,open,T-feature-request; from-community,2025-06-13,vivianjeng,[FEATURE] Ensure that the codebase can be compiled for iOS and Android targets,https://github.com/AztecProtocol/aztec-packages/issues/15030,,"### Problem Statement  It would also be valuable to ensure that the codebase can be compiled for iOS and Android targets, enabling broader adoption across native and mobile environments.  ### Proposed Solution  The following two examples demonstrate how to generate the libraries for iOS and Android."
github_issues,AztecProtocol/aztec-packages,closed,C-protocol-circuits; T-optimisation; mike-cares,2025-06-13,iAmMichaelConnor,Process multiple fns per kernel,https://github.com/AztecProtocol/aztec-packages/issues/15029,,
github_issues,AztecProtocol/aztec-packages,open,T-feature-request; C-barretenberg; from-community,2025-06-13,vivianjeng,[FEATURE] Release static libraries binaries,https://github.com/AztecProtocol/aztec-packages/issues/15028,,"### Problem Statement  There is currently no official Noir Rust library maintained by the Aztec team, which makes it difficult to build and use Noir outside of the browser environment. While some community projects—like zk-passport—have managed to use Noir in Rust and on mobile platforms, these effo"
github_issues,AztecProtocol/aztec-packages,closed,T-feature-request; from-community,2025-06-13,michaelelliot,[FEATURE] `Nargo.lock` for Dependency Locking,https://github.com/AztecProtocol/aztec-packages/issues/15023,,"### Problem Statement  ### Feature Request: `Nargo.lock` for Dependency Locking  #### Problem  Currently, `nargo` does not lock dependency versions, meaning subsequent installs can result in different versions of dependencies being installed if they're referenced dynamically (i.e. pointing to a repo"
github_issues,AztecProtocol/aztec-packages,open,A-documentation; T-feature-request; C-bb-bin,2025-06-12,Savio-Sou,[FEATURE] Document how to do recursive proving with `bb` on CLI,https://github.com/AztecProtocol/aztec-packages/issues/15022,,### Problem Statement  There is currently documentation on how to do recursive proving with bb.js (and NoirJS as an example fronted): https://noir-lang.org/docs/how_to/how-to-recursion#step-2-generating-the-witness-and-the-proof-for-main  But not with `bb` (and `nargo` as an example frontend) on CLI
github_issues,AztecProtocol/aztec-packages,closed,S-needs-discussion; team-fairies,2025-06-12,benesjan,Clarify message vs log terminology and standardize encryption naming,https://github.com/AztecProtocol/aztec-packages/issues/15012,,"**Description:**   The current naming conventions in the codebase (specifically `PRIVATE_LOG_CIPHERTEXT_LEN`) conflate logs and offchain messages, leading to ambiguity. This issue aims to resolve the confusion by defining clear terminology and aligning it with implementation logic.    **Problem:**  "
github_issues,AztecProtocol/aztec-packages,closed,T-bug,2025-06-12,Savio-Sou,[BUG] Keccack-based proofs fail to verify on CLI,https://github.com/AztecProtocol/aztec-packages/issues/15011,keccak,"### What are you trying to do?  ## Steps to reproduce  Running: 1. nargo init --name workshop 2. cd workshop 3. nargo check 4. (Fill in Prover.toml, e.g. x = 1, y = 2) 5. nargo execute 6. bb prove -b ./target/workshop.json -w ./target/workshop.gz -o ./target --output_format bytes_and_fields --oracle"
github_issues,AztecProtocol/aztec-packages,closed,C-l1-contracts,2025-06-12,LHerskind,feat(L1): Make `RewardConfig` updateable by gov,https://github.com/AztecProtocol/aztec-packages/issues/15003,,Make the `RewardConfig` stored `RewardLib.sol` updateable by governance.
github_issues,AztecProtocol/aztec-packages,closed,,2025-06-12,PhilWindle,Setup On-call,https://github.com/AztecProtocol/aztec-packages/issues/14999,,We need to setup Grafana Cloud with on-call functionality and create a rota etc.
github_issues,AztecProtocol/aztec-packages,closed,,2025-06-12,PhilWindle,Benchmarks for lmdb stores,https://github.com/AztecProtocol/aztec-packages/issues/14998,,We should create benchmarks for our lmdb kv stores
github_issues,AztecProtocol/aztec-packages,open,,2025-06-12,PhilWindle,Change tx pool limit to number of txs not size,https://github.com/AztecProtocol/aztec-packages/issues/14997,instead of,"Instead of tracking the total size of the pending tx mempool, we should just track the number of pending txs"
github_issues,AztecProtocol/aztec-packages,open,,2025-06-12,spypsy,Add `getArchivedTxs` method to node admin API,https://github.com/AztecProtocol/aztec-packages/issues/14996,,
github_issues,AztecProtocol/aztec-packages,open,,2025-06-12,saleel,chore(bb): acir_prove_ultra_honk should return proof and public inputs separately,https://github.com/AztecProtocol/aztec-packages/issues/14993,ultrahonk,"Currently [UltraHonkBackend.generateProof()](https://github.com/AztecProtocol/aztec-packages/blob/next/barretenberg/ts/src/barretenberg/backend.ts#L92-L119) is making two wasm calls - one to generate proof and another one to get the number of public inputs (to split the ""proof_with_public_inputs""). "
github_issues,AztecProtocol/aztec-packages,open,,2025-06-12,saleel,bug(bb.js): getSolidityVerifier should generate ZK verifier contract,https://github.com/AztecProtocol/aztec-packages/issues/14992,keccak; ultrahonk,`UltraHonkBackend.getSolidityVerifier()` generates non-ZK solidity verifier contract even if the VK passed in is generated with `keccakZK` flag  We do not have a JS equivalent of `bb write_solidity_verifier --zk`  Relevant lines: [js](https://github.com/AztecProtocol/aztec-packages/blob/next/barrete
github_issues,AztecProtocol/aztec-packages,closed,,2025-06-11,spalladino,feat: Return index along with sibling path in native world state `find_leaf_sibling_paths`,https://github.com/AztecProtocol/aztec-packages/issues/14991,,"PR https://github.com/AztecProtocol/aztec-packages/pull/14578 introduced `find_leaf_sibling_paths` to native world state, so we could retrieve sibling paths by value. But caller needs both sibling path and index. We need to return the index as well from world state.  Once that's done, update all `ge"
github_issues,AztecProtocol/aztec-packages,open,,2025-06-11,jzaki,docs: Fix `yarn dev:local`,https://github.com/AztecProtocol/aztec-packages/issues/14984,,
github_issues,AztecProtocol/aztec-packages,closed,T-bug; from-community,2025-06-11,rahul-kothari,[BUG] Imporve error to catch if contract was compiled with older version.,https://github.com/AztecProtocol/aztec-packages/issues/14979,,### What are you trying to do?  If dev gets the following error ``` Oracle callback syncPrivateState not foundCaused by: Error: Oracle callback syncPrivateState not found     at acvm.js:18:23     at acvm_js.js:579:26 ``` Master Grego mentioned This means the contract was compiled with an older versi
github_issues,AztecProtocol/aztec-packages,closed,,2025-06-11,spalladino,test: Check there are no unexpected errors during block building,https://github.com/AztecProtocol/aztec-packages/issues/14972,,"There are several warns and errors during block building in many e2e tests. These don't cause failures because sequencers eventually recover, but we want to understand why these happen, and make sure they don't if we can avoid them."
github_issues,AztecProtocol/aztec-packages,open,,2025-06-11,spalladino,test: Fix reqresp p2p test,https://github.com/AztecProtocol/aztec-packages/issues/14971,,
github_issues,AztecProtocol/aztec-packages,open,,2025-06-11,spalladino,test: Reenable p2p integration test on invalid status,https://github.com/AztecProtocol/aztec-packages/issues/14970,,Test `should disconnect client when it returns an invalid status` was disabled in https://github.com/AztecProtocol/aztec-packages/pull/14968
github_issues,AztecProtocol/aztec-packages,open,,2025-06-11,spalladino,test: Reenable `proof_verification` e2e test,https://github.com/AztecProtocol/aztec-packages/issues/14969,,
github_issues,AztecProtocol/aztec-packages,open,C-l1-contracts,2025-06-11,LHerskind,test(L1): slashing,https://github.com/AztecProtocol/aztec-packages/issues/14966,,"- `Slasher.sol`   - No test hitting `Slasher__CallerNotProposer`   - No test with failing individual calls - `SlashingProposer.sol`   - The `getExecutor` and `getInstance` are currently not tested, simple getter test."
github_issues,AztecProtocol/aztec-packages,closed,C-l1-contracts,2025-06-11,LHerskind,refactor(gas)!: bitmap in outbox,https://github.com/AztecProtocol/aztec-packages/issues/14964,instead of,"The `Outbox.sol` currently have a `mapping` going from index to a bool to indicate whether a message have been nullified or not. Instead of the ""normal"" mapping, use a `Bitmap` similar to what we have done in other parts of the code when mapping from index to bool. Should reduce the gas costs most c"
github_issues,AztecProtocol/aztec-packages,open,C-l1-contracts,2025-06-11,LHerskind,test(L1): staking libraries,https://github.com/AztecProtocol/aztec-packages/issues/14962,,"- `DelegationLib.sol`   - Need a full setup of actually separate tests, just checking this library and not it being tested in the middle of other stuff. - `StakingLib.sol`   - No test hitting the proposer edge cases, e.g., `Staking__NotOurProposal` nor `Staking__IncorrectGovProposer`      - No test "
github_issues,AztecProtocol/aztec-packages,open,C-l1-contracts,2025-06-11,LHerskind,test(L1): Periphery contracts,https://github.com/AztecProtocol/aztec-packages/issues/14960,,- `SlashFactory.sol`   - No test hitting the length matches. Consider if it makes sense to change the interface to pass a struct array to avoid them entirely.   - Not hitting `isDeployed == true`    - Not calling the `getAddressAndIsDeployed` in any solidity tests
github_issues,AztecProtocol/aztec-packages,closed,C-l1-contracts,2025-06-11,LHerskind,test(L1): time libraries,https://github.com/AztecProtocol/aztec-packages/issues/14959,,"- `TimeLib.sol`   - `positionInEpoch` is never used probably fine for us to just nuke it - `TimeMath.sol`   - The `unwrap` function on the epoch is never used because we always use the default one. We should consider being consistent here, as we are using our `unwrap` on the `Slot`.   - Should have "
github_issues,AztecProtocol/aztec-packages,open,C-l1-contracts,2025-06-11,LHerskind,test(L1): rollup libraries,https://github.com/AztecProtocol/aztec-packages/issues/14957,,- `BlobLib.sol`   - Create issues for foundry such that we can get rid of the cheatcodes in the getters - `EpochProofLib.sol`   - More tests:     - Need explicit test to showcase that submitting a proof will`prune` if needed - `ExtRollupLib.sol`   - More tests:          - `getEpochProofPublicInputs`
github_issues,AztecProtocol/aztec-packages,closed,C-l1-contracts,2025-06-11,LHerskind,test(L1): sol crypto libraries,https://github.com/AztecProtocol/aztec-packages/issues/14956,sha256,"In the solidity code we have a number of libraries in the `libraries/crypto` directory. Some of this have unsatisfactory coverage, or functions that are not used at all.   - `FrontierLib.sol`   -  The impossible case needs to have a proper error or be deleted - `Hash.sol`   - Unused functions     - "
github_issues,AztecProtocol/aztec-packages,open,,2025-06-11,spypsy,Investigate 'out of gas' error thrown by TS anvil,https://github.com/AztecProtocol/aztec-packages/issues/14954,,in #14870 we had to add `gas` to the request bc _sometimes_ the 2nd message was failing with 'out of gas' error. This wasn't reproducable when using an external anvil client and setting `ETHEREUM_HOST` which doesn't start the viem typescript client
github_issues,AztecProtocol/aztec-packages,open,,2025-06-10,LHerskind,chore: set meaningful slashing amount,https://github.com/AztecProtocol/aztec-packages/issues/14952,,Provide meaningful slashing amounts for the slashing events that we support.
github_issues,AztecProtocol/aztec-packages,closed,,2025-06-10,LHerskind,chore: Set meaningful values for the rewards boosting,https://github.com/AztecProtocol/aztec-packages/issues/14949,,"As per the rewards boosting following #14868, we need a proper configuration. So @aminsammara should figure out some values for it."
github_issues,AztecProtocol/aztec-packages,open,,2025-06-10,nventuro,Allow account contract overrides that skip authwit checks and collect requests,https://github.com/AztecProtocol/aztec-packages/issues/14948,,"This would be an (invalid) transaction execution, where the contract code would be replaced with an alternative one (to be determined by the wallet). It is expected for these contracts to collect any authwit requests that they receive, so that the wallet can then present them to the user. This would"
github_issues,AztecProtocol/aztec-packages,open,T-rename,2025-06-10,nventuro,Rename capsules,https://github.com/AztecProtocol/aztec-packages/issues/14944,,"We initially called the new version of capsules 'pxe db', but this proved to be a bad name because pxe already has a bunch of unrelated databases. We then called these 'capsules' and introduced the 'capsule array', because why not.  Now we're also planning on introducing further communication channe"
github_issues,AztecProtocol/aztec-packages,open,,2025-06-10,nventuro,Introduce volatile arrays,https://github.com/AztecProtocol/aztec-packages/issues/14943,instead of,"In #14595 and related work, we're abusing capsule arrays to pass arbitrarily sized arrays back and forth between contracts and PXE. This is fine in terms of API and behavior, but is not fantastic performance-wise since it means we're creating tons of database transactions for things that have no pro"
github_issues,AztecProtocol/aztec-packages,closed,,2025-06-10,nventuro,Rename contract deployment?,https://github.com/AztecProtocol/aztec-packages/issues/14942,,The term 'deployment' is very confusing because fully private contracts require no deployment at all. 'deployment' is a misnomer - what it really means is 'make parts of the address preimage available so that the AVM can execute public code'. Being asked to deploy a contract that is already in use (
github_issues,AztecProtocol/aztec-packages,open,,2025-06-10,nventuro,Properly handle partial notes during reorgs,https://github.com/AztecProtocol/aztec-packages/issues/14941,,"If a partial note gets removed from the database during a reorg, we may need to restore the original private partial note message in order to search for the (new) completion log (only if the tx of the messge was not also reorged). This is a bit tricky, since PXE does not know anything about partial "
github_issues,AztecProtocol/aztec-packages,closed,T-refactor; C-l1-contracts,2025-06-10,LHerskind,refactor(slash): make slashing bounded,https://github.com/AztecProtocol/aztec-packages/issues/14940,,"When the `slash` function is called on the `Rollup` it currently will try to slash the amount provided from the address provided, if the amount is more than what is available, that will currently cause a failure.   We should consider to make the slash function provide an upper bound on the value wit"
github_issues,AztecProtocol/aztec-packages,closed,T-optimisation; C-l1-contracts,2025-06-10,LHerskind,refactor(gas)!: packing storage in RewardLib,https://github.com/AztecProtocol/aztec-packages/issues/14939,,"In the `RewardLib` as done from #14868, there will be a bunch of low hanging fruits around smart storage packing.   On the `EpochRewards` the `longestProvenLength` and `rewards` can be stored in a single word.  On the `AcitivtyScore` the `Epoch` can be compressed heavily, such that it and the `value"
github_issues,AztecProtocol/aztec-packages,closed,T-optimisation; C-l1-contracts,2025-06-10,LHerskind,refactor(gas)!: empire and current proposer,https://github.com/AztecProtocol/aztec-packages/issues/14938,commitment,"When the empire is used for voting it will call the `getCurrentProposer` to get validate that there is a meaningful caller or signature along with the vote.   When the full committee was stored, we could simple read it using a few `sload`'s, however, as we are only storing the commitment to the comm"
github_issues,AztecProtocol/aztec-packages,closed,C-l1-contracts,2025-06-10,LHerskind,chore: Status naming,https://github.com/AztecProtocol/aztec-packages/issues/14937,,"The naming of the `Status` that we have in `StakingLib.sol` can be quite odd to follow, especially the maning of `LIVING`, e.g., if seen on its own could be seen as same as validating.   ```solidity enum Status {   NONE,   VALIDATING,   LIVING,   EXITING } ```"
github_issues,AztecProtocol/aztec-packages,open,C-l1-contracts,2025-06-10,LHerskind,chore: handle naming,https://github.com/AztecProtocol/aztec-packages/issues/14936,,We have a plethora of places where naming can be pretty confusing in the contracts.
github_issues,AztecProtocol/aztec-packages,closed,T-bug; from-community,2025-06-10,olehmisar,[BUG] aztec --version behaves differently on linux & macos,https://github.com/AztecProtocol/aztec-packages/issues/14932,,### What are you trying to do?  `bb --version` returns `v0.87.2` on macos and `0.87.2` on linux  ### Code Reference  none  ### Aztec Version  0.87.2  ### OS  _No response_  ### Browser (if relevant)  _No response_  ### Node Version  _No response_  ### Additional Context  _No response_
github_issues,AztecProtocol/aztec-packages,closed,T-optimisation; C-l1-contracts,2025-06-10,LHerskind,refactor(gas)!: remove outbox minheight,https://github.com/AztecProtocol/aztec-packages/issues/14930,,The `Outbox` contract have a `minHeight` value that was originally a `height` and were used to avoid [second preimage attacks](https://flawed.net.nz/2018/02/21/attacking-merkle-trees-with-a-second-preimage-attack/).   I don't think `minHeight` really saves us here actually since you can see it as a 
github_issues,AztecProtocol/aztec-packages,closed,,2025-06-10,LHerskind,chore: use official solhint,https://github.com/AztecProtocol/aztec-packages/issues/14926,,
github_issues,AztecProtocol/aztec-packages,open,,2025-06-10,LHerskind,misc: leading underscore for internal/private functions,https://github.com/AztecProtocol/aztec-packages/issues/14925,,In https://github.com/lherskind/solhint we introduced an extra solhint rule to warn us if the private or internal functions (not on libraries) do not start with `_`. We should try getting that into solhint as well.   The reasoning behind the `_` was that it makes it clearer that it was internal.
github_issues,AztecProtocol/aztec-packages,open,,2025-06-10,LHerskind,misc: Create `func-param-name-leading` on solhint,https://github.com/AztecProtocol/aztec-packages/issues/14924,,In https://github.com/lherskind/solhint we introduced an extra solhint rule to warn us if the function parameters are not named with a leading underscore. We should try getting that into solhint as well.   The reasoning behind the `_` in the param names is that it makes it simpler to realise when a 
github_issues,AztecProtocol/aztec-packages,open,,2025-06-09,nventuro,Closed-set orderbook DEX,https://github.com/AztecProtocol/aztec-packages/issues/14917,instead of,"We could build a variant of the Orderbook contract where activity is only known to a set of people. This can be achieved by creating secret viewing keys that participants know of, and using these to emit events and create state (we'd use notes instead of public state). There'd be contention issues s"
github_issues,AztecProtocol/aztec-packages,open,,2025-06-09,nventuro,Introduce tagging sender oracle,https://github.com/AztecProtocol/aztec-packages/issues/14916,,"We currently use `from` as the sender when computing a tag - this makes no sense because the tag itself is unconstrained, but it causes some annoying things like forcing us to have a `from` in the mint functions, as well as preventing `from` from being accounts for which we do not know the keys.  Gi"
github_issues,AztecProtocol/aztec-packages,open,team-fairies,2025-06-09,nventuro,De-defaultize AppPayload and 4-call account contracts,https://github.com/AztecProtocol/aztec-packages/issues/14914,,"`AppPayload` and `AccountActions` hardcode a value of 4 for the number of calls an account contract might make. There is no reason why an account contract would not have different entrypoints depending on the number of calls it needs to make, so it'd be good to try this out and see what parts of our"
github_issues,AztecProtocol/aztec-packages,open,,2025-06-09,LHerskind,chore: solhint pain,https://github.com/AztecProtocol/aztec-packages/issues/14911,,"We need to address the solhint pain. Currently we are using different versions with different rules different places. I think some of this is from the caching or default setups often being different. Or that we have a build that is using the default solhint. But really, we should get to probably jus"
github_issues,AztecProtocol/aztec-packages,open,T-epic; team-fairies,2025-06-09,nventuro,[epic] Sample Wallet,https://github.com/AztecProtocol/aztec-packages/issues/14905,,"Sample account contracts, barebones wallet that interacts with aztec.js, etc."
github_issues,AztecProtocol/aztec-packages,open,A-internal-devex; A-ux/devex; team-fairies,2025-06-09,benesjan,Improve Debugging for Duplicate Nullifier Transaction Drops,https://github.com/AztecProtocol/aztec-packages/issues/14894,nullifier,"#### **Problem**   Transactions may occasionally fail due to duplicate nullifiers, but the current system lacks visibility into *which specific nullifiers collided*. This makes debugging challenging, as engineers have no clear way to identify the root cause of the collision.    #### **Proposed Solut"
github_issues,AztecProtocol/aztec-packages,closed,T-bug; from-community,2025-06-07,anudit,[BUG] Cannot satisfy constraint,https://github.com/AztecProtocol/aztec-packages/issues/14879,keccak,"### What are you trying to do?  The following circuit works with `nargo test` but fails with the same inputs in Prover.toml with `nargo execute` ```toml hashP1 = ""96231036770457542450679237503772262400"" hashP2 = ""0"" preimageP1 = ""128941730223567639394451260844544274277"" preimageP2 = ""679773178919676"
github_issues,AztecProtocol/aztec-packages,open,C-l1-contracts,2025-06-06,LHerskind,refactor: DataProvider,https://github.com/AztecProtocol/aztec-packages/issues/14854,,"Consider getting rid of a bunch of the extra `wrappers` that we have for things relying on time (or proxy of time) as inputs and move them into a separate data provider contract, that cannot access storage or lives in the rollup contract, but just combines its functions and ability to read current l"
github_issues,AztecProtocol/aztec-packages,closed,C-aztec.js; team-fairies,2025-06-06,benesjan,Implement serialization of `BoundedVec` in the `ArgumentEncoder`,https://github.com/AztecProtocol/aztec-packages/issues/14853,,Currently we don't support serialization of `BoundedVec` in the `ArgumentEncoder` of `Aztec.js` and it forces us to encode it manually before passing it as an argument to a function.  How I imagine fixing this is that we accept normal TS array on the input and then in the encoder we automatically pa
github_issues,AztecProtocol/aztec-packages,open,,2025-06-06,just-mitch,test: use real verifier in sol tests,https://github.com/AztecProtocol/aztec-packages/issues/14849,,"Currently in our solidity tests, we do not make any use of the real (Honk) verifier.   It would be good to have some tests that make use of it, and incorporate its gas consumption into our benchmarks."
github_issues,AztecProtocol/aztec-packages,open,,2025-06-06,spalladino,bug(ci): npm_install_deps does not check non-root package json for cache hash,https://github.com/AztecProtocol/aztec-packages/issues/14848,,"Installing npm deps in `yarn-project` calls `npm_install_deps`, which computes the content-hash as:  ``` yarn_lock_path=$(realpath yarn.lock --relative-to=$REPO_PATH) package_json_path=$(realpath package.json --relative-to=$REPO_PATH) cache_content_hash ""^$yarn_lock_path"" ""^$package_json_path"" ```  "
github_issues,AztecProtocol/aztec-packages,closed,C-l1-contracts,2025-06-06,LHerskind,refactor: Cleanup proof submission window,https://github.com/AztecProtocol/aztec-packages/issues/14841,,"When jumping around the codebase, we have multiple spots where the `proofSubmissionWindow` is being used to get a hold of the `deadline`, would probably be a good idea to just have the function for the `deadline` to avoid having different things.   Separate to that, because we are computing as below"
github_issues,AztecProtocol/aztec-packages,open,C-l1-contracts,2025-06-06,LHerskind,Docs(GSE): Document the GSE and governance changes in designs,https://github.com/AztecProtocol/aztec-packages/issues/14839,,Update the design docs to better elaborate on the changes done as part of the GSE and governance updates. Should be possible to read the designs and have a good understanding without being a part of the deployment.
github_issues,AztecProtocol/aztec-packages,closed,T-bug; from-community,2025-06-05,olehmisar,"[BUG] aztec-nargo compile creates an ""-"" directory",https://github.com/AztecProtocol/aztec-packages/issues/14832,,"### What are you trying to do?  Running `aztec-nargo compile` to compile contracts. It creates an empty directory named ""-"".  ### Code Reference  ```sh aztec-nargo compile ```  ### Aztec Version  0.87.2  ### OS  macos  ### Browser (if relevant)  _No response_  ### Node Version  _No response_  ### Ad"
github_issues,AztecProtocol/aztec-packages,closed,C-l1-contracts,2025-06-05,LHerskind,test: Triage missing test,https://github.com/AztecProtocol/aztec-packages/issues/14815,,
github_issues,AztecProtocol/aztec-packages,open,,2025-06-05,PhilWindle,Implement error codes in LMDBLib,https://github.com/AztecProtocol/aztec-packages/issues/14813,,"Currently, within the LMDBLib code, booleans are returned and can mean multiple things. This should be changed to error codes."
github_issues,AztecProtocol/aztec-packages,closed,,2025-06-05,LHerskind,docs: Costs of slashing,https://github.com/AztecProtocol/aztec-packages/issues/14812,,"Measure the cost of getting to the point where a proposal is executable, and separately to execute it. Make proposals to slash varying numbers of actors. e.g., 48 for all the attesters in a committee etc."
github_issues,AztecProtocol/aztec-packages,open,C-l1-contracts,2025-06-05,LHerskind,feat: Triage spots that are low-hanging gas optimisations,https://github.com/AztecProtocol/aztec-packages/issues/14811,,There will be plenty of low-hanging fruit with respect to gas in the rollup and all over. Find them.
github_issues,AztecProtocol/aztec-packages,closed,,2025-06-05,nventuro,Add standard 'process_message' function to contracts,https://github.com/AztecProtocol/aztec-packages/issues/14809,,The macros should inject this utility function so that we can pass out-of-band messages to them. We may need to split `messages::discovery::process_private_log` to separate the handling of a protocol log from the processing of a message. Or maybe we split `PendingTaggedLog` in two: the message plus 
github_issues,AztecProtocol/aztec-packages,open,,2025-06-05,LHerskind,Epic: 🐢 Gas Optimisation Work,https://github.com/AztecProtocol/aztec-packages/issues/14807,,When performing any of these tasks. Please provide before and after gas values to make it clear how big savings were.
github_issues,AztecProtocol/aztec-packages,open,,2025-06-05,LHerskind,Epic: 🐢 missing test tracking,https://github.com/AztecProtocol/aztec-packages/issues/14806,,
github_issues,AztecProtocol/aztec-packages,closed,C-l1-contracts,2025-06-05,LHerskind,test(L1): test delegation lib,https://github.com/AztecProtocol/aztec-packages/issues/14804,,
github_issues,AztecProtocol/aztec-packages,open,,2025-06-05,LHerskind,Epic: 🐢 misc contract work,https://github.com/AztecProtocol/aztec-packages/issues/14803,,
github_issues,AztecProtocol/aztec-packages,closed,,2025-06-05,PhilWindle,Fix pending tx count,https://github.com/AztecProtocol/aztec-packages/issues/14802,,We need to change our calculation of pending tx count to iterate the index every time. The current solution of trying to maintain an independent counter is flawed
github_issues,AztecProtocol/aztec-packages,open,,2025-06-05,70nyIT,Barretenberg `bb prove` Fails with `bigfield_impl.hpp` Assertion for `std::ecdsa_secp256k1::verify_signature` in UltraHonk,https://github.com/AztecProtocol/aztec-packages/issues/14801,ecdsa; secp256k1; keccak; ultrahonk; merkle proof,"We're encountering a persistent issue when trying to generate a proof using `bb prove` for a circuit that utilizes `std::ecdsa_secp256k1::verify_signature`. While `nargo execute` passes successfully with our generated `Prover.toml`, the `bb prove` command fails with a C++ assertion in the Barretenbe"
github_issues,AztecProtocol/aztec-packages,closed,T-optimisation; C-l1-contracts,2025-06-05,LHerskind,refactor(gas): purge forwarder,https://github.com/AztecProtocol/aztec-packages/issues/14798,instead of,"With the removal of the `proposer` address from storage, we can also get rid of the `forwarder` contract, since it is now supported to provide signatures when voting on gov proposer/slasher instead of beeing from the correct `msg.sender`. This essentially mean that it is possible to use a generic mu"
github_issues,AztecProtocol/aztec-packages,closed,,2025-06-04,LHerskind,refactor!: Delete cheatcodes,https://github.com/AztecProtocol/aztec-packages/issues/14779,,In the `RollupCore` there are currently cheatcodes to: - `setEpochVerifier`  - `setVkTreeRoot` - `setProtocolContractTreeRoot` - `updateManaTarget`    The `setVkTreeRoot` and `setProtocolContractTreeRoot` seem to be completely unused and can simply be nuked.   The `setEpochVerifier` though is curren
github_issues,AztecProtocol/aztec-packages,closed,C-l1-contracts,2025-06-04,LHerskind,feat(GovPro): Stricter constraints for rollup voting.,https://github.com/AztecProtocol/aztec-packages/issues/14777,,"There are currently a few rough edges for the rollup voting. Namely, a rollup will vote if the proposer is the `GovernanceProposer` that the rollup itself is the current instance of. This means that if multiple proposals is made by a specific rollup and one of the earlier was a deployment of a new o"
